model,draw,N,module,objective,backend_status,exact_parent_SE,eligible_weights,eligible_parents,ownership_regret,sum_abs_child_mean,weighted_cancellation,unweighted_cancellation_mean,zero_score_parents,minority_sign_fraction,mean_favorable_parents,selector_gap,threshold_increment,veto_increment,total_surrogate_gap,selected_tiles,selected_weights,mean_favorable_threshold_fail,mean_favorable_threshold_fail_fraction
qwen4b,seed0,256,model.layers.3.self_attn.o_proj,ce,analytical_only,True,10485760,640,0.007759683609469714,0.018959821454109294,0.8185397344855169,0.8197404204528909,0,0.4287109375,345,0.0018323556243597938,0.001623445965147241,0.00020890965921255278,0.009592039233829508,2,32768,330,0.9565217391304348
qwen4b,seed0,256,model.layers.3.self_attn.o_proj,kl,analytical_only,True,10485760,640,0.004326736679018978,0.010599818758444235,0.8163793698023616,0.8164552166552733,0,0.431396484375,356,0.0011046308429645268,0.0010874945793335478,1.7136263630979087e-05,0.0054313675219835045,2,32768,352,0.9887640449438202
qwen4b,seed0,256,model.layers.3.mlp.gate_proj,ce,analytical_only,True,24903680,1520,0.011785353739253676,0.02997094974458936,0.7864518034755492,0.7299688542599545,0,0.42557565789473684,780,0.00331718436359863,0.0031756523328789255,0.00014153203071970433,0.015102538102852305,1,16384,777,0.9961538461538462
qwen4b,seed0,256,model.layers.3.mlp.gate_proj,kl,analytical_only,True,24903680,1520,0.007513097646160649,0.019250971986167494,0.7805421618772368,0.7255498801553067,0,0.4256784539473684,803,0.0023899957352539647,0.0023832061867748344,6.78954847913027e-06,0.009903093381414613,1,16384,801,0.9975093399750934
qwen4b,seed0,256,model.layers.3.mlp.up_proj,ce,analytical_only,True,24903680,1520,0.014994123126311588,0.03750341862761772,0.7996136712331519,0.7420469741471487,0,0.4278782894736842,742,0.0033738058116869673,0.002796058019271585,0.0005777477924153824,0.018367928937998556,2,32768,730,0.9838274932614556
qwen4b,seed0,256,model.layers.3.mlp.up_proj,kl,analytical_only,True,24903680,1520,0.008717761439289965,0.021883254817838545,0.7967518097155747,0.7433729347863195,0,0.42699424342105263,799,0.002412008571370159,0.002334904404298308,7.710416707185086e-05,0.011129770010660124,2,32768,794,0.9937421777221527
qwen4b,seed0,256,model.layers.3.mlp.down_proj,ce,analytical_only,True,24903680,1520,0.018189438748005195,0.04432483459071704,0.8207335195251745,0.8157309224314327,0,0.4297697368421053,760,0.004111045129761525,0.003839677444972901,0.00027136768478862447,0.02230048387776672,3,49152,745,0.9802631578947368
qwen4b,seed0,256,model.layers.3.mlp.down_proj,kl,analytical_only,True,24903680,1520,0.011599877107336906,0.028334577764781953,0.818778892957763,0.8127419812152417,0,0.42752878289473684,784,0.0027318023647134003,0.002712227963485799,1.9574401227601124e-05,0.014331679472050307,3,49152,780,0.9948979591836735
qwen4b,seed0,256,model.layers.4.self_attn.q_proj,ce,analytical_only,True,10485760,640,0.00369559179338301,0.009137147478270158,0.8089158683652239,0.8104064031327735,0,0.428466796875,330,0.0008891414623017485,0.0008813645155017619,7.77694679998664e-06,0.004584733255684759,0,0,329,0.996969696969697
qwen4b,seed0,256,model.layers.4.self_attn.q_proj,kl,analytical_only,True,10485760,640,0.0025284318515679458,0.006299228367299497,0.8027751032788463,0.8027900858606429,0,0.43076171875,334,0.000672919131079381,0.0006455048907551032,2.741424032427775e-05,0.0032013509826473267,0,0,331,0.9910179640718563
qwen4b,seed0,256,model.layers.4.self_attn.k_proj,ce,analytical_only,True,2621440,160,0.0019436428941596584,0.004872211683951078,0.7978482956978085,0.8059514801465412,0,0.4287109375,82,0.0005108670306784857,0.00044293464777245273,6.793238290603298e-05,0.002454509924838144,0,0,81,0.9878048780487805
qwen4b,seed0,256,model.layers.4.self_attn.k_proj,kl,analytical_only,True,2621440,160,0.0013338448856115293,0.0032901230642941315,0.8108176256912716,0.8153046977603051,0,0.431640625,81,0.0003227029200353615,0.0003227029200353615,0.0,0.0016565478056468907,0,0,81,1.0
qwen4b,seed0,256,model.layers.4.self_attn.v_proj,ce,analytical_only,True,2621440,160,0.004458283449401579,0.010636259148182114,0.8383179437976672,0.8375022257166803,0,0.438671875,87,0.0008888757135951941,0.0007366613917527687,0.00015221432184242545,0.005347159162996773,1,16384,82,0.9425287356321839
qwen4b,seed0,256,model.layers.4.self_attn.v_proj,kl,analytical_only,True,2621440,160,0.002358638014637482,0.005690582737648553,0.8289618562376309,0.8347533104880851,0,0.4369140625,83,0.0004955409679019418,0.0004955409679019418,0.0,0.0028541789825394237,1,16384,82,0.9879518072289156
qwen4b,seed0,256,model.layers.4.self_attn.o_proj,ce,analytical_only,True,10485760,640,0.007788809396276519,0.01885233713444051,0.8262964258205933,0.8230278507243188,0,0.42783203125,321,0.0015544915240669477,0.001486052939159599,6.843858490734878e-05,0.009343300920343467,2,32768,314,0.9781931464174455
qwen4b,seed0,256,model.layers.4.self_attn.o_proj,kl,analytical_only,True,10485760,640,0.004466663861183995,0.010969872601824582,0.8143510910857925,0.8113467195109217,0,0.426611328125,321,0.0010344459805694817,0.0010238781540124198,1.0567826557061899e-05,0.0055011098417534765,2,32768,318,0.9906542056074766
qwen4b,seed0,256,model.layers.4.mlp.gate_proj,ce,analytical_only,True,24903680,1520,0.016869602515057203,0.04219536866950557,0.7995949814866198,0.8041389354943315,0,0.4281044407894737,801,0.004638844763432737,0.004479677089613443,0.00015916767381929375,0.02150844727848994,2,32768,794,0.9912609238451935
qwen4b,seed0,256,model.layers.4.mlp.gate_proj,kl,analytical_only,True,24903680,1520,0.010738680270767513,0.02689907141909576,0.7984424520427185,0.810903534644062,0,0.4298108552631579,783,0.002881886695795803,0.002881886695795803,0.0,0.013620566966563316,2,32768,781,0.9974457215836526
qwen4b,seed0,256,model.layers.4.mlp.up_proj,ce,analytical_only,True,24903680,1520,0.019510905933602996,0.04889872321522015,0.798012898935163,0.8125911328327549,0,0.4295847039473684,785,0.004895774698725763,0.004174823351956236,0.0007209513467695272,0.02440668063232876,4,65536,769,0.9796178343949045
qwen4b,seed0,256,model.layers.4.mlp.up_proj,kl,analytical_only,True,24903680,1520,0.01204899629685223,0.029876645134669144,0.8065829508327532,0.8143161620139989,0,0.42999588815789475,768,0.002983811629897193,0.002944484544431608,3.932708546558472e-05,0.015032807926749422,4,65536,761,0.9908854166666666
qwen4b,seed0,256,model.layers.4.mlp.down_proj,ce,analytical_only,True,24903680,1520,0.02550566598857118,0.06210306179885883,0.8213980196718693,0.8205056446959861,0,0.4300986842105263,789,0.005776414364556559,0.005587022238365602,0.00018939212619095702,0.03128208035312774,0,0,783,0.9923954372623575
qwen4b,seed0,256,model.layers.4.mlp.down_proj,kl,analytical_only,True,24903680,1520,0.016495551047900694,0.040673004669318405,0.8111301922252171,0.8125257884800339,0,0.42662417763157895,805,0.00420277025764515,0.004168891790341189,3.387846730396049e-05,0.020698321305545844,0,0,803,0.9975155279503105
qwen4b,seed0,256,model.layers.5.self_attn.q_proj,ce,analytical_only,True,10485760,640,0.0051352116774932705,0.012593174112493506,0.8155547809664128,0.8137650314817193,0,0.42705078125,306,0.0012316753454910678,0.0012165570984121743,1.5118247078893532e-05,0.006366887022984338,0,0,304,0.9934640522875817
qwen4b,seed0,256,model.layers.5.self_attn.q_proj,kl,analytical_only,True,10485760,640,0.0034447872834792483,0.008599907543675813,0.8011219343892763,0.8107897572503541,0,0.432861328125,345,0.00095797536465431,0.000925825784815721,3.2149579838589015e-05,0.004402762648133558,0,0,343,0.9942028985507246
qwen4b,seed0,256,model.layers.5.self_attn.k_proj,ce,analytical_only,True,2621440,160,0.0024786805237327347,0.006252783530988515,0.7928246712679258,0.8193523811790332,0,0.43671875,87,0.0006861488120962211,0.0006861488120962211,0.0,0.003164829335828956,0,0,87,1.0
qwen4b,seed0,256,model.layers.5.self_attn.k_proj,kl,analytical_only,True,2621440,160,0.0017056696904804852,0.004315887034141805,0.7904144278973929,0.81306510520626,0,0.4244140625,94,0.0004761878545651854,0.0004761878545651854,0.0,0.0021818575450456706,0,0,94,1.0
qwen4b,seed0,256,model.layers.5.self_attn.v_proj,ce,analytical_only,True,2621440,160,0.004571931868973089,0.011165599335512977,0.8189317441172616,0.8182870755666783,0,0.4333984375,80,0.0010708988243722795,0.0008817643257680308,0.0001891344986042487,0.005642830693345369,0,0,77,0.9625
qwen4b,seed0,256,model.layers.5.self_attn.v_proj,kl,analytical_only,True,2621440,160,0.002602730234812445,0.006412736533709995,0.8117377725189883,0.8077953032900271,0,0.4236328125,85,0.0006037220509257923,0.0005882180395335168,1.550401139227553e-05,0.003206452285738237,0,0,84,0.9882352941176471
qwen4b,seed0,256,model.layers.5.self_attn.o_proj,ce,analytical_only,True,10485760,640,0.008708959037689923,0.02111799776907164,0.8247902223424446,0.8254563456961576,0,0.431640625,326,0.0018853056501564325,0.0017664084053159446,0.00011889724484048791,0.010594264687846355,1,16384,320,0.9815950920245399
qwen4b,seed0,256,model.layers.5.self_attn.o_proj,kl,analytical_only,True,10485760,640,0.004982093572837007,0.01206207418402612,0.8260757638905628,0.8241812469249983,0,0.430322265625,338,0.001122412946246043,0.0010585081085448533,6.390483770118971e-05,0.00610450651908305,1,16384,332,0.9822485207100592
qwen4b,seed0,256,model.layers.5.mlp.gate_proj,ce,analytical_only,True,24903680,1520,0.018979330178870657,0.047002727563678376,0.8075842046893058,0.8176861612664029,0,0.42868009868421053,772,0.004696042352290708,0.004503285382204347,0.00019275697008636072,0.023675372531161365,1,16384,767,0.9935233160621761
qwen4b,seed0,256,model.layers.5.mlp.gate_proj,kl,analytical_only,True,24903680,1520,0.012510651038358116,0.031098956465689272,0.8045704718202243,0.8157428065422986,0,0.43028371710526314,825,0.003533027877326917,0.003414345574654438,0.00011868230267247926,0.016043678915685033,1,16384,822,0.9963636363636363
qwen4b,seed0,256,model.layers.5.mlp.up_proj,ce,analytical_only,True,24903680,1520,0.02268417723993099,0.05516462419216861,0.8224175392153339,0.8260550528380293,0,0.43365542763157894,795,0.005237545373158126,0.004545591026192453,0.000691954346965673,0.027921722613089117,2,32768,782,0.9836477987421384
qwen4b,seed0,256,model.layers.5.mlp.up_proj,kl,analytical_only,True,24903680,1520,0.014341357167918983,0.0351235840705843,0.8166226509856519,0.8189864128471847,0,0.43116776315789473,814,0.003475526826955566,0.003441641852141075,3.388497481449093e-05,0.01781688399487455,2,32768,810,0.995085995085995
qwen4b,seed0,256,model.layers.5.mlp.down_proj,ce,analytical_only,True,24903680,1520,0.02476591937988215,0.060131071697591576,0.8237311819231753,0.8255959641485716,0,0.43170230263157894,791,0.005502616469841126,0.005410194675404212,9.242179443691434e-05,0.030268535849723277,1,16384,786,0.9936788874841972
qwen4b,seed0,256,model.layers.5.mlp.down_proj,kl,analytical_only,True,24903680,1520,0.016052333279609254,0.03919801111853011,0.8190381512505271,0.8195014120747047,0,0.42911184210526315,840,0.004032784393313837,0.0039901678952565245,4.2616498057312935e-05,0.020085117672923092,1,16384,836,0.9952380952380953
qwen4b,seed0,256,model.layers.6.self_attn.q_proj,ce,analytical_only,True,10485760,640,0.004591546703760441,0.01128736685285972,0.8135726894704668,0.8188551625530348,0,0.430224609375,322,0.0011840703671772146,0.0011664528131926089,1.7617553984605738e-05,0.005775617070937655,0,0,319,0.9906832298136646
qwen4b,seed0,256,model.layers.6.self_attn.q_proj,kl,analytical_only,True,10485760,640,0.003139407490649268,0.007757534675308354,0.809382779980801,0.8193069326780723,0,0.43369140625,317,0.0008218074709718248,0.0008065568509609267,1.5250620010898164e-05,0.003961214961621093,0,0,316,0.9968454258675079
qwen4b,seed0,256,model.layers.6.self_attn.k_proj,ce,analytical_only,True,2621440,160,0.0020725742641618528,0.005189031253000409,0.7988289771673455,0.8183745655689556,0,0.4326171875,79,0.0006350282251676997,0.0005508896626278403,8.413856253985941e-05,0.0027076024893295525,0,0,78,0.9873417721518988
qwen4b,seed0,256,model.layers.6.self_attn.k_proj,kl,analytical_only,True,2621440,160,0.0014584153777648934,0.0036242564019692697,0.8048080577149295,0.79939286118375,0,0.4271484375,89,0.0004228108287721438,0.0004228108287721438,0.0,0.0018812262065370372,0,0,89,1.0
qwen4b,seed0,256,model.layers.6.self_attn.v_proj,ce,analytical_only,True,2621440,160,0.005170841451622721,0.01286537564648138,0.8038383944174877,0.8130672705826699,0,0.43046875,76,0.0011197585423641243,0.0008113105416356348,0.00030844800072848955,0.006290599993986845,0,0,73,0.9605263157894737
qwen4b,seed0,256,model.layers.6.self_attn.v_proj,kl,analytical_only,True,2621440,160,0.002937012569192321,0.007181771140118642,0.8179075918433686,0.8278811520256608,0,0.4326171875,83,0.0006461387417462938,0.0006461387417462938,0.0,0.003583151310938615,0,0,83,1.0
qwen4b,seed0,256,model.layers.6.self_attn.o_proj,ce,analytical_only,True,10485760,640,0.010817471225678998,0.02649666143929985,0.8165157901466427,0.8155051452712806,0,0.429296875,329,0.0024393688383659295,0.002332471180718776,0.00010689765764715364,0.013256840064044928,0,0,324,0.9848024316109423
qwen4b,seed0,256,model.layers.6.self_attn.o_proj,kl,analytical_only,True,10485760,640,0.006265809229187291,0.015312522356106584,0.8183902146844549,0.8196244354955784,0,0.433056640625,332,0.00150609664966056,0.0014905918054085032,1.550484425205667e-05,0.007771905878847851,0,0,331,0.9969879518072289
qwen4b,seed0,256,model.layers.6.mlp.gate_proj,ce,analytical_only,True,24903680,1520,0.02136350872499293,0.05256960259359433,0.81277040993253,0.8235134783122092,0,0.4300986842105263,791,0.004944332257274697,0.004507156233049092,0.0004371760242256051,0.026307840982267627,2,32768,781,0.9873577749683944
qwen4b,seed0,256,model.layers.6.mlp.gate_proj,kl,analytical_only,True,24903680,1520,0.013702613030129693,0.033580514437240166,0.8161050096917961,0.8231938977897445,0,0.4307360197368421,795,0.0031809224463773683,0.0031646362230991626,1.6286223278205725e-05,0.01688353547650706,2,32768,792,0.9962264150943396
qwen4b,seed0,256,model.layers.6.mlp.up_proj,ce,analytical_only,True,24903680,1520,0.024089340986480412,0.06007566363730299,0.8019667042520204,0.8164201125005003,0,0.4297080592105263,787,0.006036937858658886,0.005315562415056707,0.0007213754436021791,0.030126278845139298,5,81920,773,0.9822109275730623
qwen4b,seed0,256,model.layers.6.mlp.up_proj,kl,analytical_only,True,24903680,1520,0.015215528509193305,0.037361040250359134,0.8145131081593503,0.8220362954539795,0,0.42894736842105263,807,0.003599897575734673,0.0035799067216898683,1.9990854044804607e-05,0.018815426084927978,5,81920,801,0.9925650557620818
qwen4b,seed0,256,model.layers.6.mlp.down_proj,ce,analytical_only,True,24903680,1520,0.03598074845437793,0.09273113581678327,0.7760230291035825,0.8174184380676728,0,0.43042763157894737,790,0.011519995895844404,0.005730615697173591,0.005789380198670813,0.047500744350222335,3,49152,770,0.9746835443037974
qwen4b,seed0,256,model.layers.6.mlp.down_proj,kl,analytical_only,True,24903680,1520,0.018132326233085666,0.044663227689147655,0.8119577187428166,0.821203650089673,0,0.4303453947368421,829,0.004760300684277685,0.004526854596125229,0.00023344608815245582,0.02289262691736335,3,49152,822,0.991556091676719
qwen4b,seed0,256,model.layers.7.self_attn.q_proj,ce,analytical_only,True,10485760,640,0.005099619552857585,0.013731796251192495,0.7427461723974712,0.7805983813709308,0,0.428125,309,0.001882910529502204,0.0013116395098791388,0.0005712710196230653,0.006982530082359789,0,0,305,0.9870550161812298
qwen4b,seed0,256,model.layers.7.self_attn.q_proj,kl,analytical_only,True,10485760,640,0.0034961438150864247,0.009125392593019366,0.7662451296091881,0.7833003055682797,0,0.42841796875,320,0.0012283850698322867,0.0012235478210127864,4.837248819500317e-06,0.004724528884918712,0,0,319,0.996875
qwen4b,seed0,256,model.layers.7.self_attn.k_proj,ce,analytical_only,True,2621440,160,0.0026374714856268744,0.00658549996741753,0.8009935460256772,0.8300328225378326,0,0.4318359375,78,0.0005464284134801267,0.0005273269984761852,1.910141500394147e-05,0.003183899899107001,0,0,77,0.9871794871794872
qwen4b,seed0,256,model.layers.7.self_attn.k_proj,kl,analytical_only,True,2621440,160,0.0019289916134453133,0.004637935881480482,0.8318319453909989,0.8331950564601819,0,0.4337890625,79,0.00036848156736288273,0.00036848156736288273,0.0,0.002297473180808196,0,0,79,1.0
qwen4b,seed0,256,model.layers.7.self_attn.v_proj,ce,analytical_only,True,2621440,160,0.005117914613768426,0.01260996854868457,0.8117251988391851,0.8110973509739218,0,0.4328125,77,0.0009557633329115856,0.0009557633329115856,0.0,0.006073677946680012,0,0,77,1.0
qwen4b,seed0,256,model.layers.7.self_attn.v_proj,kl,analytical_only,True,2621440,160,0.002832875561506021,0.0071196252189051346,0.7957934510327116,0.8151046025817503,0,0.434765625,83,0.0008707297270444392,0.0006638130281010901,0.00020691669894334908,0.00370360528855046,0,0,81,0.9759036144578314
qwen4b,seed0,256,model.layers.7.self_attn.o_proj,ce,analytical_only,True,10485760,640,0.009553744968674338,0.023199824901466562,0.8236049202311354,0.8244811368869772,0,0.43017578125,312,0.001960328454610652,0.0018092192282509328,0.00015110922635971913,0.01151407342328499,1,16384,301,0.9647435897435898
qwen4b,seed0,256,model.layers.7.self_attn.o_proj,kl,analytical_only,True,10485760,640,0.0053010391845850074,0.012988413544095676,0.8162720052896337,0.8149484163728753,0,0.43095703125,335,0.0012729944973918078,0.001240172546877527,3.282195051428072e-05,0.006574033681976815,1,16384,331,0.9880597014925373
